id,databasecode,samplecode,isolatename,district,province,country,latitude,longitude,year,ricevarsource,ricegrowthstage,percdiseasedleaf,institute,sampletype,runcode,lineage,AxooPopn
1048,XO2020-2-615,2019 BB50,2019 BB50,Ingapu,Ayeyarwady Region,Myanmar,16.834008,95.180471,2019,NA,NA,NA,Department of Agricultural Research,Leaf,XO2020-2,Lineage_01,L1_Unresolved
1049,XO2020-2-616,2019 BB51,2019 BB51,Hinthada,Ayeyarwady Region,Myanmar,16.834008,95.180471,2019,NA,NA,NA,Department of Agricultural Research,Leaf,XO2020-2,Lineage_03,Axoo_12
1050,XO2020-2-617,2019 BB52,2019 BB52,Hinthada,Ayeyarwady Region,Myanmar,16.834008,95.180471,2019,NA,NA,NA,Department of Agricultural Research,Leaf,XO2020-2,Lineage_03,Axoo_12
1051,XO2020-2-622,2019 BB57,2019 BB57,Hinthada,Ayeyarwady Region,Myanmar,16.834008,95.180471,2019,NA,NA,NA,Department of Agricultural Research,Leaf,XO2020-2,Lineage_03,Axoo_12
1052,XO2020-2-623,2019 BB58,2019 BB58,Hinthada,Ayeyarwady Region,Myanmar,16.834008,95.180471,2019,NA,NA,NA,Department of Agricultural Research,Leaf,XO2020-2,Lineage_03,Axoo_12
1053,XO2020-2-624,2019 BB59,2019 BB59,Hinthada,Ayeyarwady Region,Myanmar,16.834008,95.180471,2019,NA,NA,NA,Department of Agricultural Research,Leaf,XO2020-2,Lineage_03,Axoo_12
1054,XO2020-2-625,2019 BB60,2019 BB60,Hinthada,Ayeyarwady Region,Myanmar,16.834008,95.180471,2019,NA,NA,NA,Department of Agricultural Research,Leaf,XO2020-2,Lineage_03,Axoo_12
1055,XO2020-2-628,2019 BB63,2019 BB63,Zaloung,Ayeyarwady Region,Myanmar,16.834008,95.180471,2019,NA,NA,NA,Department of Agricultural Research,Leaf,XO2020-2,Lineage_03,Axoo_12
1056,XO2020-2-629,2019 BB64,2019 BB64,Zaloung,Ayeyarwady Region,Myanmar,16.834008,95.180471,2019,NA,NA,NA,Department of Agricultural Research,Leaf,XO2020-2,Lineage_03,Axoo_12
1057,XO2020-2-633,2019 BB68,2019 BB68,Zaloung,Ayeyarwady Region,Myanmar,16.834008,95.180471,2019,NA,NA,NA,Department of Agricultural Research,Leaf,XO2020-2,Lineage_03,Axoo_12
1058,XO2020-2-637,2019 BB72,2019 BB72,Danuphyu,Ayeyarwady Region,Myanmar,16.834008,95.180471,2019,NA,NA,NA,Department of Agricultural Research,Leaf,XO2020-2,Lineage_03,L3_Unresolved
1059,XO2020-2-638,2019 BB73,2019 BB73,Danuphyu,Ayeyarwady Region,Myanmar,16.834008,95.180471,2019,NA,NA,NA,Department of Agricultural Research,Leaf,XO2020-2,Lineage_01,Axoo_01
1060,XO2020-2-642,2019 BB77,2019 BB77,Naungtone,Ayeyarwady Region,Myanmar,16.834008,95.180471,2019,NA,NA,NA,Department of Agricultural Research,Leaf,XO2020-2,Lineage_03,Axoo_12
1061,XO2020-2-645,2019 BB80,2019 BB80,Hmawbi,Yangon Region,Myanmar,16.647565,96.112922,2019,NA,NA,NA,Department of Agricultural Research,Leaf,XO2020-2,Lineage_03,Axoo_12
1062,XO2020-2-650,2019 BB85,2019 BB85,Hmawbi,Yangon Region,Myanmar,16.647565,96.112922,2019,NA,NA,NA,Department of Agricultural Research,Leaf,XO2020-2,Lineage_03,Axoo_12
1063,XO2020-2-651,2019 BB86,2019 BB86,Hmawbi,Yangon Region,Myanmar,16.647565,96.112922,2019,NA,NA,NA,Department of Agricultural Research,Leaf,XO2020-2,Lineage_03,Axoo_11
1064,XO2020-2-666,IXG2-73,IXG2-73,NA,NULL,India,16.387627,73.730882,NULL,NA,NA,NA,ICAR-Indian Institute of Rice Research (ICAR-IIRR),DNA,XO2020-2,Lineage_03,Axoo_12
1065,XO2020-2-678,IXG2-27,IXG2-27,NA,NULL,India,16.387627,73.730882,NULL,NA,NA,NA,ICAR-Indian Institute of Rice Research (ICAR-IIRR),DNA,XO2020-2,Lineage_03,Axoo_12
1066,XO2020-2-689,IXG2-64,IXG2-64,NA,NULL,India,16.387627,73.730882,NULL,NA,NA,NA,ICAR-Indian Institute of Rice Research (ICAR-IIRR),DNA,XO2020-2,Lineage_03,Axoo_12
1067,XO2020-2-692,IXG2-5,IXG2-5,NA,NULL,India,16.387627,73.730882,NULL,NA,NA,NA,ICAR-Indian Institute of Rice Research (ICAR-IIRR),DNA,XO2020-2,Lineage_03,Axoo_10
1068,XO2020-2-705,IXG2-66,IXG2-66,NA,NULL,India,16.387627,73.730882,NULL,NA,NA,NA,ICAR-Indian Institute of Rice Research (ICAR-IIRR),DNA,XO2020-2,Lineage_03,Axoo_12
1069,XO2020-2-717,IXG2-20,IXG2-20,NA,NULL,India,16.387627,73.730882,NULL,NA,NA,NA,ICAR-Indian Institute of Rice Research (ICAR-IIRR),DNA,XO2020-2,Lineage_02,Axoo_06
1070,XO2020-2-727,IXG2-45,IXG2-45,NA,NULL,India,16.387627,73.730882,NULL,NA,NA,NA,ICAR-Indian Institute of Rice Research (ICAR-IIRR),DNA,XO2020-2,Lineage_03,Axoo_12
1071,XO2020-2-741,IXG2-23,IXG2-23,NA,NULL,India,16.387627,73.730882,NULL,NA,NA,NA,ICAR-Indian Institute of Rice Research (ICAR-IIRR),DNA,XO2020-2,Lineage_03,Axoo_12
1072,XO2020-2-751,IXG2-60,IXG2-60,NA,NULL,India,16.387627,73.730882,NULL,NA,NA,NA,ICAR-Indian Institute of Rice Research (ICAR-IIRR),DNA,XO2020-2,Lineage_03,Axoo_12
1073,XO2020-2-2,PH1,IRN160001,Victoria,Laguna,Philippines,14.169648,121.333653,2016,NA,NA,NA,International Rice Research Institute,DNA,XO2020-2,Xoc,Xoc
1074,XO2020-2-455,RUA11,RUACXO-180013,Bati,Takeo,Cambodia,10.935392,104.789883,2018,NA,NA,NA,Royal University of Agriculture,Leaf-FTA,XO2020-2,Lineage_03,Axoo_12
1075,XO2020-2-566,2019 BB1,2019 BB1,TaungTwinGyi,Magway Region,Myanmar,20.274796,94.736225,2019,NA,NA,NA,Department of Agricultural Research,Leaf,XO2020-2,Xoc,Xoc
1076,Xo2021-1-107,11,466,Subang,West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Rice Research,Leaf,XO2021-1,NA,NA
1077,Xo2021-1-165,69,474,Kota Serang,West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Rice Research,Leaf,XO2021-1,Lineage_02,Axoo_05
1078,Xo2021-1-235,43,470,Karawang,West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Rice Research,Leaf,XO2021-1,Lineage_02,L2_Unresolved
1079,Xo2021-1-236,44,429,Subang,West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Rice Research,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1080,Xo2021-1-294,6,2019-Lhr-Bgr-LS1,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Xoc,Xoc
1081,Xo2021-1-301,13,2019-Inp-Bgr-LS2,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,Axoo_02
1082,Xo2021-1-318,30,2019-Lhr-Bgr-LS4,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1083,Xo2021-1-336,48,2019-Brm2-Bgr-LS3,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,NA,NA
1084,Xo2021-1-339,51,2019-Cih-Bgr-LS7,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1085,Xo2021-1-349,61,2019-Inp-Bgr-LS8,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1086,Xo2021-1-366,78,2019-Lhr-Bgr-LS10,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1087,Xo2021-1-368,80,2019-Brm2-Bgr-LS7,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1088,Xo2021-1-377,89,2019-UK-Cjr-LS12,"Ciranjang, Cianjur",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Xoc,Xoc
1089,Xo2021-1-378,90,2019-PdPtr-Bgr-LS12,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1090,Xo2021-1-381,93,2019-Inp-Bgr-LS12,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,NA,NA
1091,Xo2021-1-382,94,2019-Lhr-Bgr-LS12,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1092,Xo2021-1-421,180052,180052,Sontuk,Kampong Thom,Cambodia,12.668792,104.88792,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Xoc,Xoc
1093,Xo2021-1-424,180055,180055,Sontuk,Kampong Thom,Cambodia,12.668792,104.88792,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,NA,NA
1094,Xo2021-1-428,180059,180059,Sontuk,Kampong Thom,Cambodia,12.668792,104.88792,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Lineage_01,L1_Unresolved
1095,Xo2021-1-453,180084,180084,Svay Chrum,Svay Rieng,Cambodia,11.194228,105.797328,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Lineage_01,Axoo_03
1096,Xo2021-1-454,180085,180085,Svay Chrum,Svay Rieng,Cambodia,11.194228,105.797328,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Lineage_01,L1_Unresolved
1097,Xo2021-1-460,180091,180091,Svay Chrum,Svay Rieng,Cambodia,11.194228,105.797328,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Lineage_01,L1_Unresolved
1098,Xo2021-1-466,190097,190097,Bati,Takeo,Cambodia,10.935392,104.789883,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Lineage_01,L1_Unresolved
1099,Xo2021-1-468,Xo2021-1-468,NA,NA,Phnom Penh,Cambodia,11.568271,104.922443,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Lineage_01,Axoo_03
1100,Xo2021-1-469,Xo2021-1-469,NA,NA,Phnom Penh,Cambodia,11.568271,104.922443,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Xoc,Xoc
1101,Xo2021-1-471,Xo2021-1-471,NA,NA,Phnom Penh,Cambodia,11.568271,104.922443,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,NA,NA
1102,Xo2021-1-12,VXO_90,VXO_90,Thoi Lai,Can Tho City,Vietnam,10.045162,105.746857,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_01,Axoo_01
1103,Xo2021-1-40,VXO_165,VXO_165,NA,Hanoi City,Vietnam,21.028333,105.854041,2018,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_02,L2_Unresolved
1104,Xo2021-1-51,VXO_221,VXO_221,Nghia Lo,Yen Bai,Vietnam,21.826868,104.663122,2019,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,NA,NA
1105,Xo2021-1-52,VXO_223,VXO_223,Nghia Lo,Yen Bai,Vietnam,21.826868,104.663122,2019,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,NA,NA
1106,Xo2021-1-67,VXO_300,VXO_300,Tien Lu,Hung Yen,Vietnam,20.783391,106.069903,2019,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,NA,NA
1107,Xo2021-1-77,VXO_327,VXO_327,Thanh Mien,Hung Yen,Vietnam,20.783391,106.069903,2019,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,NA,NA
1108,Xo2021-1-149,53,472,Kota Serang,West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Rice Research,Leaf,XO2021-1,Lineage_02,Axoo_07
1109,Xo2021-1-157,61,473,Kota Serang,West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Rice Research,Leaf,XO2021-1,Lineage_02,Axoo_07
1110,Xo2021-1-173,77,475,Kota Serang,West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Rice Research,Leaf,XO2021-1,Lineage_02,Axoo_07
1111,Xo2021-1-245,53,472,Kota Serang,West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Rice Research,Leaf,XO2021-1,Lineage_02,Axoo_07
1112,Xo2021-1-253,61,473,Kota Serang,West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Rice Research,Leaf,XO2021-1,Lineage_02,Axoo_07
1113,Xo2021-1-261,69,474,Kota Serang,West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Rice Research,Leaf,XO2021-1,Lineage_02,Axoo_07
1114,Xo2021-1-269,77,475,Kota Serang,West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Rice Research,Leaf,XO2021-1,Lineage_02,Axoo_07
1115,Xo2021-1-291,3,2019-Cih-Bgr-LS1,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1116,Xo2021-1-293,5,2019-Inp-Bgr-LS1,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1117,Xo2021-1-296,8,2019-UK-Maja-LS1,"Maja, Majalengka",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1118,Xo2021-1-300,12,2019-Brm1-Bgr-LS2,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1119,Xo2021-1-307,19,2019-Cih-Bgr-LS3,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1120,Xo2021-1-308,20,2019-Brm1-Bgr-LS3,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1121,Xo2021-1-315,27,2019-Cih-Bgr-LS4,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1122,Xo2021-1-323,35,2019-Cih-Bgr-LS5,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1123,Xo2021-1-327,39,2019-InpZn-Bgr-LS5,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,NA,NA
1124,Xo2021-1-335,47,2019-Pmr-Bgr-LS1,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1125,Xo2021-1-340,52,2019-Brm1-Bgr-LS7,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1126,Xo2021-1-343,55,2019-Pmr-Bgr-LS2,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1127,Xo2021-1-347,59,2019-Cih-Bgr-LS8,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1128,Xo2021-1-348,60,2019-Brm1-Bgr-LS8,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1129,Xo2021-1-350,62,2019-Lhr-Bgr-LS8,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,NA,NA
1130,Xo2021-1-355,67,2019-Cih-Bgr-LS9,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1131,Xo2021-1-357,69,2019-Inp-Bgr-LS9,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1132,Xo2021-1-360,72,2019-Brm2-Bgr-LS6,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1133,Xo2021-1-365,77,2019-Inp-Bgr-LS10,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1134,Xo2021-1-367,79,2019-Pmr-Bgr-LS5,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Xoc,Xoc
1135,Xo2021-1-371,83,2019-Cih-Bgr-LS11,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1136,Xo2021-1-372,84,2019-Brm1-Bgr-LS11,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1137,Xo2021-1-373,85,2019-Inp-Bgr-LS11,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Xoc,Xoc
1138,Xo2021-1-375,87,2019-Pmr-Bgr-LS6,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1139,Xo2021-1-379,91,2019-Cih-Bgr-LS12,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1140,Xo2021-1-383,95,2019-Pmr-Bgr-LS7,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1141,Xo2021-1-387,180014,180014,Bapnhnom,Prey Veng,Cambodia,11.36596,105.455728,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Lineage_01,L1_Unresolved
1142,Xo2021-1-390,180017,180017,Bapnhnom,Prey Veng,Cambodia,11.36596,105.455728,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Lineage_01,L1_Unresolved
1143,Xo2021-1-396,180023,180023,Bapnhnom,Prey Veng,Cambodia,11.36596,105.455728,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Lineage_01,Axoo_01
1144,Xo2021-1-398,180028,180028,Bapnhnom,Prey Veng,Cambodia,11.36596,105.455728,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Lineage_01,L1_Unresolved
1145,Xo2021-1-435,180066,180066,Sontuk,Kampong Thom,Cambodia,12.668792,104.88792,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,NA,NA
1146,Xo2021-1-436,180067,180067,Sontuk,Kampong Thom,Cambodia,12.668792,104.88792,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Xoc,Xoc
1147,Xo2021-1-451,180082,180082,Svay Chrum,Svay Rieng,Cambodia,11.194228,105.797328,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,NA,NA
1148,Xo2021-1-461,190092,190092,Bati,Takeo,Cambodia,10.935392,104.789883,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Xoc,Xoc
1149,Xo2021-1-544,PRRI_64,PRRI_64,Munoz,Nueva Ecija,Philippines,15.583333,121,2018,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_02,Axoo_06
1150,Xo2021-1-545,PRRI_65,PRRI_65,Munoz,Nueva Ecija,Philippines,15.583333,121,2018,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_02,L2_Unresolved
1151,Xo2021-1-552,PRRI_72,PRRI_72,Munoz,Nueva Ecija,Philippines,15.583333,121,2018,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,NA,NA
1152,Xo2021-1-553,PRRI_73,PRRI_73,Munoz,Nueva Ecija,Philippines,15.583333,121,2018,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1153,Xo2021-1-560,PRRI_80,PRRI_80,Munoz,Nueva Ecija,Philippines,15.583333,121,2018,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1154,Xo2021-1-580,PRRI_98,PRRI_98,Maramag,Bukidnon,Philippines,8.022778,124.998611,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,NA,NA
1155,Xo2021-1-583,PRRI_101,PRRI_101,Munoz,Nueva Ecija,Philippines,15.583333,121,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_02,Axoo_06
1156,Xo2021-1-584,PRRI_102,PRRI_102,Midsayap,North Cotabato,Philippines,7.27,124.86,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1157,Xo2021-1-588,PRRI_106,PRRI_106,Maramag,Bukidnon,Philippines,8.022778,124.998611,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,NA,NA
1158,Xo2021-1-589,PRRI_107,PRRI_107,Murcia,Negros Occidental,Philippines,10.416667,123,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1159,Xo2021-1-591,PRRI_109,PRRI_109,Munoz,Nueva Ecija,Philippines,15.583333,121,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,NA,NA
1160,Xo2021-1-597,PRRI_115,PRRI_115,Murcia,Negros Occidental,Philippines,10.416667,123,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1161,Xo2021-1-599,PRRI_117,PRRI_117,Munoz,Nueva Ecija,Philippines,15.583333,121,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,NA,NA
1162,Xo2021-1-601,PRRI_119,PRRI_119,Midsayap,North Cotabato,Philippines,7.27,124.86,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Xoc,Xoc
1163,Xo2021-1-609,PRRI_127,PRRI_127,Midsayap,North Cotabato,Philippines,7.27,124.86,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Xoc,Xoc
1164,Xo2021-1-617,PRRI_135,PRRI_135,Midsayap,North Cotabato,Philippines,7.27,124.86,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1165,Xo2021-1-618,PRRI_136,PRRI_136,Surallah,South Cotabato,Philippines,6.285524,124.93331,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,Axoo_01
1166,Xo2021-1-624,PRRI_142,PRRI_142,Isulan,Sultan Kudarat,Philippines,6.555671,124.32715,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1167,Xo2021-1-625,PRRI_143,PRRI_143,Midsayap,North Cotabato,Philippines,7.27,124.86,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1168,Xo2021-1-626,PRRI_144,PRRI_144,Surallah,South Cotabato,Philippines,6.285524,124.93331,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,Axoo_01
1169,Xo2021-1-633,PRRI_151,PRRI_151,Midsayap,North Cotabato,Philippines,7.27,124.86,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1170,Xo2021-1-638,PRRI_156,PRRI_156,Munoz,Nueva Ecija,Philippines,15.583333,121,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,NA,NA
1171,Xo2021-1-640,PRRI_158,PRRI_158,Isulan,Sultan Kudarat,Philippines,6.555671,124.32715,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,Axoo_01
