district,province,country,latitude,longitude
Peam Ror,Prey Veng,Cambodia,11.3659597,105.4557277
Peam Ror,Prey Veng,Cambodia,11.3659597,105.4557277
Bati,Takeo,Cambodia,10.93539205,104.789883
Bati,Takeo,Cambodia,10.93539205,104.789883
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Chau Thanh A,Hau Giang,Vietnam,9.7985063,105.6379524
Chau Thanh A,Hau Giang,Vietnam,9.7985063,105.6379524
Vi Thuy,Hau Giang,Vietnam,9.7985063,105.6379524
Peam Ror,Prey Veng,Cambodia,11.3659597,105.4557277
Peam Ror,Prey Veng,Cambodia,11.3659597,105.4557277
Peam Ror,Prey Veng,Cambodia,11.3659597,105.4557277
Peam Ror,Prey Veng,Cambodia,11.3659597,105.4557277
Bati,Takeo,Cambodia,10.93539205,104.789883
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Bati,Takeo,Cambodia,10.93539205,104.789883
Bati,Takeo,Cambodia,10.93539205,104.789883
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
Los Banos,Laguna,Philippines,14.1696476,121.3336526
NA,,Philippines,14.574348,121.0585012
Namulditan,Ifugao,Philippines,16.87,121.22
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
NA,Kerala,India,10.3528744,76.5120396
NA,Assam,India,26.244156,92.537842
NA,Odisha,India,20.5431241,84.6897321
NA,Andhra Pradesh,India,15.9240905,80.1863809
NA,Telangana,India,17.8495919,79.1151663
NA,Chhattisgarh,India,21.295132,81.828232
NA,Punjab,India,30.9293211,75.5004841
NA,Gujarat,India,22.3850051,71.745261
NA,Chhattisgarh,India,21.295132,81.828232
NA,Telangana,India,17.8495919,79.1151663
NA,Telangana,India,17.8495919,79.1151663
NA,Punjab,India,30.9293211,75.5004841
NA,Chhattisgarh,India,21.295132,81.828232
NA,Punjab,India,30.9293211,75.5004841
NA,Assam,India,26.4073841,93.2551303
NA,Assam,India,26.4073841,93.2551303
NA,Maharashtra,India,18.9068356,75.6741579
NA,Telangana,India,17.8495919,79.1151663
NA,Telangana,India,17.8495919,79.1151663
NA,Andhra Pradesh,India,15.9240905,80.1863809
NA,Andhra Pradesh,India,15.9240905,80.1863809
NA,Uttarakhand,India,30.0417376,79.089691
NA,Haryana,India,29,76
NA,Andhra Pradesh,India,15.9240905,80.1863809
NA,Maharashtra,India,18.9068356,75.6741579
NA,Telangana,India,17.8495919,79.1151663
NA,Kerala,India,10.3528744,76.5120396
NA,West Bengal,India,22.9964948,87.6855882
NA,Tamil Nadu,India,10.9094334,78.3665347
NA,Punjab,India,30.9293211,75.5004841
NA,Andhra Pradesh,India,15.9240905,80.1863809
NA,Maharashtra,India,18.9068356,75.6741579
NA,Telangana,India,17.8495919,79.1151663
NA,Tripura,India,23.7750823,91.7025091
NA,Himachal Pradesh,India,31.81676015,77.34932052
NA,Uttar Pradesh,India,27.1303344,80.859666
NA,Andhra Pradesh,India,15.9240905,80.1863809
NA,Uttarakhand,India,30.0417376,79.089691
NA,Andhra Pradesh,India,15.9240905,80.1863809
NA,Maharashtra,India,18.9068356,75.6741579
NA,Odisha,India,20.5431241,84.6897321
NA,Punjab,India,30.9293211,75.5004841
NA,Andhra Pradesh,India,15.9240905,80.1863809
NA,Andhra Pradesh,India,15.9240905,80.1863809
NA,Haryana,India,29,76
NA,Assam,India,26.244156,92.537842
NA,Karnataka,India,14.5203896,75.7223521
NA,Andhra Pradesh,India,15.9240905,80.1863809
NA,Andhra Pradesh,India,15.9240905,80.1863809
NA,Telangana,India,17.8495919,79.1151663
NA,Andhra Pradesh,India,15.9240905,80.1863809
NA,West Bengal,India,22.9964948,87.6855882
NA,Haryana,India,29,76
NA,Maharashtra,India,18.9068356,75.6741579
NA,Telangana,India,17.8495919,79.1151663
NA,Karnataka,India,14.5203896,75.7223521
NA,Gujarat,India,22.3850051,71.745261
NA,Haryana,India,29,76
NA,Andhra Pradesh,India,15.9240905,80.1863809
NA,Tamil Nadu,India,10.9094334,78.3665347
NA,Telangana,India,17.8495919,79.1151663
NA,Odisha,India,20.5431241,84.6897321
NA,Odisha,India,20.5431241,84.6897321
NA,Haryana,India,29,76
NA,Andhra Pradesh,India,15.9240905,80.1863809
NA,West Bengal,India,22.9964948,87.6855882
NA,Telangana,India,17.8495919,79.1151663
NA,Odisha,India,20.5431241,84.6897321
NA,Andhra Pradesh,India,15.9240905,80.1863809
NA,Chhattisgarh,India,21.6637359,81.8406351
NA,Uttarakhand,India,30.0417376,79.089691
NA,Punjab,India,30.9293211,75.5004841
NA,Andhra Pradesh,India,15.9240905,80.1863809
NA,Bihar,India,25.6440845,85.906508
NA,Telangana,India,17.8495919,79.1151663
NA,Odisha,India,20.5431241,84.6897321
NA,Chhattisgarh,India,21.295132,81.828232
NA,Uttarakhand,India,30.0417376,79.089691
NA,Uttarakhand,India,30.0417376,79.089691
NA,Andhra Pradesh,India,15.9240905,80.1863809
NA,Telangana,India,17.8495919,79.1151663
NA,West Bengal,India,22.9964948,87.6855882
NA,Chhattisgarh,India,21.295132,81.828232
Dait Oo,Bago Region,Myanmar,18.2457067,96.1004931
Kyauk Se,Mandalay Region,Myanmar,20.9872395,95.7656747
Watt lat,Sagaing Region,Myanmar,24.4768486,95.47473996
Patheingyi,Mandalay Region,Myanmar,20.9872395,95.7656747
Watt lat,Sagaing Region,Myanmar,24.4768486,95.47473996
Sagaing,Sagaing Region,Myanmar,24.4768486,95.47473996
Shwe Bo,Sagaing Region,Myanmar,24.4768486,95.47473996
Zabuthiri,Naypyidaw Union Territory,Myanmar,20.2807085,96.265883
Patheingyi,Mandalay Region,Myanmar,20.9872395,95.7656747
Zabuthiri,Naypyidaw Union Territory,Myanmar,20.2807085,96.265883
Madayar,Mandalay Region,Myanmar,20.9872395,95.7656747
Patheingyi,Mandalay Region,Myanmar,20.9872395,95.7656747
Patheingyi,Mandalay Region,Myanmar,20.9872395,95.7656747
Ein Mal,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Kyauk Se,Mandalay Region,Myanmar,20.9872395,95.7656747
Madayar,Mandalay Region,Myanmar,20.9872395,95.7656747
Hmawbi,Yangon Region,Myanmar,16.647565,96.1129218
Zabuthiri,Naypyidaw Union Territory,Myanmar,20.2807085,96.265883
Myaung Mya,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Madayar,Mandalay Region,Myanmar,20.9872395,95.7656747
Hmawbi,Yangon Region,Myanmar,16.647565,96.1129218
Kang Lay Daunt,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Zabuthiri,Naypyidaw Union Territory,Myanmar,20.2807085,96.265883
Zabuthiri,Naypyidaw Union Territory,Myanmar,20.2807085,96.265883
Wow,Bago Region,Myanmar,18.2457067,96.1004931
Dedaye,Yangon Region,Myanmar,16.647565,96.1129218
Twon tay,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Zabuthiri,Naypyidaw Union Territory,Myanmar,20.2807085,96.265883
Pohbba Thiri,Naypyidaw Union Territory,Myanmar,20.2807085,96.265883
Kyaung gon,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Pyapon,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Wow,Bago Region,Myanmar,18.2457067,96.1004931
Myaung Mya,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Myaung Mya,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Shwe Bo,Sagaing Region,Myanmar,24.4768486,95.47473996
Zabuthiri,Naypyidaw Union Territory,Myanmar,20.2807085,96.265883
Shwe Bo,Sagaing Region,Myanmar,24.4768486,95.47473996
Watt lat,Sagaing Region,Myanmar,24.4768486,95.47473996
Watt lat,Sagaing Region,Myanmar,24.4768486,95.47473996
Watt lat,Sagaing Region,Myanmar,24.4768486,95.47473996
Patheingyi,Mandalay Region,Myanmar,20.9872395,95.7656747
Myaung Mya,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Kang Gyi Daunt,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Yezin,Naypyidaw Union Territory,Myanmar,20.2807085,96.265883
Taung Ngu,Bago Region,Myanmar,18.2457067,96.1004931
Thayaung Chaung,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Pann Ta Naw,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Pann Ta Naw,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Pann Ta Naw,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Kan Gyi Daunt,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Dike OO,Bago Region,Myanmar,18.2457067,96.1004931
Madayar,Mandalay Region,Myanmar,20.9872395,95.7656747
Yezin,Naypyidaw Union Territory,Myanmar,20.2807085,96.265883
Watt lat,Sagaing Region,Myanmar,24.4768486,95.47473996
Pyinmana,Naypyidaw Union Territory,Myanmar,20.2807085,96.265883
Kyaut tan,Yangon Region,Myanmar,16.647565,96.1129218
Kyauk Se,Mandalay Region,Myanmar,20.9872395,95.7656747
Lewi Kaw,Kayah State,Myanmar,19.2812505,97.3291806
Myaung Mya,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Maupin,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Pathein,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Nyaung don,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Kyaung gon,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Nyaung don,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Pyar pon,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Myaung Mya,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Myaung Mya,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Dakinathri,Naypyidaw Union Territory,Myanmar,20.2807085,96.265883
Chau Thanh A,Hau Giang,Vietnam,9.7985063,105.6379524
Chau Thanh A,Hau Giang,Vietnam,9.7985063,105.6379524
Chau Thanh A,Hau Giang,Vietnam,9.7985063,105.6379524
Chau Thanh A,Hau Giang,Vietnam,9.7985063,105.6379524
Vi Thuy,Hau Giang,Vietnam,9.7985063,105.6379524
Vi Thuy,Hau Giang,Vietnam,9.7985063,105.6379524
Vi Thuy,Hau Giang,Vietnam,9.7985063,105.6379524
Vi Thuy,Hau Giang,Vietnam,9.7985063,105.6379524
Vi Thuy,Hau Giang,Vietnam,9.7985063,105.6379524
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Los Banos,Laguna,Philippines,14.1696476,121.3336526
NA,Odisha,India,20.5431241,84.6897321
Chau Thanh A,Hau Giang,Vietnam,9.7985063,105.6379524
Chau Thanh A,Hau Giang,Vietnam,9.7985063,105.6379524
Chau Thanh A,Hau Giang,Vietnam,9.7985063,105.6379524
Chau Thanh A,Hau Giang,Vietnam,9.7985063,105.6379524
Chau Thanh A,Hau Giang,Vietnam,9.7985063,105.6379524
Chau Thanh A,Hau Giang,Vietnam,9.7985063,105.6379524
Vi Thuy,Hau Giang,Vietnam,9.7985063,105.6379524
Vi Thuy,Hau Giang,Vietnam,9.7985063,105.6379524
Vi Thuy,Hau Giang,Vietnam,9.7985063,105.6379524
Vi Thuy,Hau Giang,Vietnam,9.7985063,105.6379524
Vi Thuy,Hau Giang,Vietnam,9.7985063,105.6379524
Vi Thuy,Hau Giang,Vietnam,9.7985063,105.6379524
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Los Banos,Laguna,Philippines,14.1696476,121.3336526
NA,,Philippines,14.574348,121.0585012
Calauan,Laguna,Philippines,14.1696476,121.3336526
Calauan,Laguna,Philippines,14.1696476,121.3336526
Calauan,Laguna,Philippines,14.1696476,121.3336526
Calauan,Laguna,Philippines,14.1696476,121.3336526
Mabitac,Laguna,Philippines,14.1696476,121.3336526
Calauan,Laguna,Philippines,14.1696476,121.3336526
NA,Tripura,India,23.7750823,91.7025091
NA,Uttar Pradesh,India,27.1303344,80.859666
NA,Punjab,India,30.9293211,75.5004841
NA,Uttar Pradesh,India,27.1303344,80.859666
NA,Andhra Pradesh,India,15.9240905,80.1863809
NA,Uttar Pradesh,India,27.1303344,80.859666
NA,Tripura,India,23.7750823,91.7025091
NA,Assam,India,26.4073841,93.2551303
NA,Tripura,India,23.7750823,91.7025091
NA,Uttarakhand,India,30.0417376,79.089691
Pyin Oo Lwin,Mandalay Region,Myanmar,20.9872395,95.7656747
Kayar,Kayah State,Myanmar,19.2812505,97.3291806
Patheingyi,Mandalay Region,Myanmar,20.9872395,95.7656747
Madayar,Mandalay Region,Myanmar,20.9872395,95.7656747
Patheingyi,Mandalay Region,Myanmar,20.9872395,95.7656747
Zabuthiri,Naypyidaw Union Territory,Myanmar,20.2807085,96.265883
Kyauk Se,Mandalay Region,Myanmar,20.9872395,95.7656747
Kyauk Se,Mandalay Region,Myanmar,20.9872395,95.7656747
Myaung Mya,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Patheingyi,Mandalay Region,Myanmar,20.9872395,95.7656747
Madayar,Mandalay Region,Myanmar,20.9872395,95.7656747
Pyin Oo Lwin,Mandalay Region,Myanmar,20.9872395,95.7656747
Patheingyi,Mandalay Region,Myanmar,20.9872395,95.7656747
Lat Puttar,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Myaung Mya,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Nyaung don,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Kan Gyi Daunt,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Madayar,Mandalay Region,Myanmar,20.9872395,95.7656747
Madayar,Mandalay Region,Myanmar,20.9872395,95.7656747
TaungPyone,Mandalay Region,Myanmar,20.9872395,95.7656747
Shwekyin kyaukthit (Patheingyi),Mandalay Region,Myanmar,20.9872395,95.7656747
Madayar (Kyatdatar farm),Mandalay Region,Myanmar,20.9872395,95.7656747
Kyauk Se,Mandalay Region,Myanmar,20.9872395,95.7656747
Patheingyi,Mandalay Region,Myanmar,20.9872395,95.7656747
Phyar Pone,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Kan Lay Daunt,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Peam Ror,Prey Veng,Cambodia,11.3659597,105.4557277
Danuphyu,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Hmawbi,Yangon Region,Myanmar,16.647565,96.1129218
Hmawbi,Yangon Region,Myanmar,16.647565,96.1129218
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
Victoria,Laguna,Philippines,14.1696476,121.3336526
Victoria,Laguna,Philippines,14.1696476,121.3336526
Philrice,Nueva Ecija,Philippines,15.583333,121
Philrice,Nueva Ecija,Philippines,15.583333,121
Philrice,Nueva Ecija,Philippines,15.583333,121
Philrice,Nueva Ecija,Philippines,15.583333,121
Philrice,Nueva Ecija,Philippines,15.583333,121
Philrice,Nueva Ecija,Philippines,15.583333,121
Philrice,Nueva Ecija,Philippines,15.583333,121
Philrice,Nueva Ecija,Philippines,15.583333,121
Midsayap,Cotabato,Philippines,7.27,124.86
Midsayap,Cotabato,Philippines,7.27,124.86
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
Carmen,Surigao del Sur,Philippines,8.84,126.15
Carmen,Surigao del Sur,Philippines,8.84,126.15
Gigaquit,Surigao del Norte,Philippines,9.7022868,125.5464831
Gigaquit,Surigao del Norte,Philippines,9.7022868,125.5464831
Maragusan,Compostela Valley,Philippines,7.45,126.07
Maragusan,Compostela Valley,Philippines,7.45,126.07
Maragusan,Compostela Valley,Philippines,7.45,126.07
Maragusan,Compostela Valley,Philippines,7.45,126.07
Maragusan,Compostela Valley,Philippines,7.45,126.07
Pototan,Iloilo,Philippines,10.9522168,122.5799456
Pototan,Iloilo,Philippines,10.9522168,122.5799456
Pototan,iloilo,Philippines,10.9522168,122.5799456
Pototan,iloilo,Philippines,10.9522168,122.5799456
Munoz,Nueva Ecija,Philippines,15.583333,121
Munoz,Nueva Ecija,Philippines,15.583333,121
Munoz,Nueva Ecija,Philippines,15.583333,121
Los Banos,Laguna,Philippines,14.1696476,121.3336526
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
Los Banos,Laguna,Philippines,14.1696476,121.3336526
NA,,Philippines,14.574348,121.0585012
Namulditan,Ifugao,Philippines,16.87,121.22
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
NA,,Philippines,14.574348,121.0585012
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Peam Ror,Prey Veng,Cambodia,11.3659597,105.4557277
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Bati,Takeo,Cambodia,10.93539205,104.789883
Bati,Takeo,Cambodia,10.93539205,104.789883
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
Baphnom,Prey Veng,Cambodia,11.3659597,105.4557277
NA,,Philippines,14.574348,121.0585012
Los Banos,Laguna,Philippines,14.1696476,121.3336526
NA,,Philippines,14.574348,121.0585012
Namulditan,Ifugao,Philippines,16.87,121.22
Los Banos,Laguna,Philippines,14.1696476,121.3336526
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
Los Banos,Laguna,Philippines,14.1696476,121.3336526
NA,,Philippines,14.574348,121.0585012
Namulditan,Ifugao,Philippines,16.87,121.22
Tantangan,South Cotabato,Philippines,6.2855239,124.9333096
Lupon,Davao Oriental,Philippines,7.166667,126.333333
Dujali,Davao Del Norte,Philippines,7.6179228,125.6832687
Mang Thit,Vinh Long,Vietnam,10.1203043,106.0125705
N/A,Vinh Phuc,Vietnam,21.3778689,105.5758286
N/A,Nam Dinh,Vietnam,20.2686476,106.2289075
Gia Lam,Hanoi City,Vietnam,21.0283334,105.854041
N/A,Vinh Phuc,Vietnam,21.3778689,105.5758286
TaungTwinGyi,Magway Region,Myanmar,20.2747958,94.7362245
TaungTwinGyi,Magway Region,Myanmar,20.2747958,94.7362245
TaungTwinGyi,Magway Region,Myanmar,20.2747958,94.7362245
Aunglan,Magway Region,Myanmar,20.2747958,94.7362245
Padang,Bago Region,Myanmar,18.2457067,96.1004931
Padang,Bago Region,Myanmar,18.2457067,96.1004931
Padang,Bago Region,Myanmar,18.2457067,96.1004931
Hinthada,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Kaundgyi daunt,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Kaundgyi daunt,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Zaloung,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Zaloung,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Zaloung,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Naungtone,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Hmawbi,Yangon Region,Myanmar,16.647565,96.1129218
Hmawbi,Yangon Region,Myanmar,16.647565,96.1129218
Hmawbi,Yangon Region,Myanmar,16.647565,96.1129218
DAR Patho,Naypyidaw Union Territory,Myanmar,20.2807085,96.265883
DAR Rice,Naypyidaw Union Territory,Myanmar,20.2807085,96.265883
DAR Hybrid,Naypyidaw Union Territory,Myanmar,20.2807085,96.265883
DAR Agronomy,Naypyidaw Union Territory,Myanmar,20.2807085,96.265883
DAR Legume,Naypyidaw Union Territory,Myanmar,20.2807085,96.265883
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
